intervention_id,order_id,merchant_id,intervention_type,action_owner,initiated_by,confidence_score,outcome,executed_at,completed_at
INT00224,ORD000673,M056,cod_to_prepaid,merchant,merchant,0.8671,rto,2026-03-10 02:45:06,2026-03-10 12:45:06
INT00225,ORD045525,M005,merchant_confirmation,merchant,system,0.7330,successful_delivery,2025-12-07 09:56:04,2025-12-07 21:56:04
INT00226,ORD030144,M064,address_enrichment_outreach,delhivery,system,0.9135,successful_delivery,2026-03-29 20:10:14,2026-04-01 02:10:14
INT00227,ORD038164,M116,cod_to_prepaid,merchant,merchant,0.7448,successful_delivery,2025-12-07 08:27:01,2025-12-07 23:27:01
INT00228,ORD007899,M103,cod_to_prepaid,merchant,system,0.7903,successful_delivery,2025-12-24 08:06:25,2025-12-26 22:06:25
INT00229,ORD031740,M107,verification,delhivery,system,0.6182,rto,2025-12-17 21:38:42,2025-12-19 22:38:42
INT00230,ORD031267,M023,premium_courier,delhivery,system,0.7996,successful_delivery,2025-12-07 11:50:28,2025-12-08 23:50:28
INT00231,ORD000300,M110,address_enrichment_outreach,delhivery,system,0.6066,successful_delivery,2026-02-27 10:29:57,2026-02-27 21:29:57
INT00232,ORD031321,M061,masked_calling,delhivery,system,0.8558,successful_delivery,2026-03-25 04:46:34,2026-03-27 05:46:34
INT00233,ORD037778,M003,cod_to_prepaid_outreach,delhivery,system,0.6713,rto,2026-02-15 23:04:05,2026-02-18 13:04:05
INT00234,ORD001392,M115,address_enrichment_outreach,delhivery,system,0.7311,successful_delivery,2026-01-18 10:47:36,2026-01-19 08:47:36
INT00235,ORD013248,M115,merchant_confirmation,merchant,system,0.7605,successful_delivery,2026-01-01 18:17:34,2026-01-03 06:17:34
INT00236,ORD008014,M038,cod_to_prepaid,merchant,merchant,0.5976,pending,2026-03-26 09:01:19,
INT00237,ORD000291,M034,cod_to_prepaid,merchant,system,0.8715,successful_delivery,2025-11-29 10:50:36,2025-12-01 05:50:36
INT00238,ORD019404,M101,merchant_confirmation,merchant,system,0.7450,pending,2025-10-17 14:50:43,
INT00239,ORD002834,M057,premium_courier,delhivery,system,0.6718,pending,2026-03-28 14:42:58,
INT00240,ORD041802,M034,merchant_confirmation,merchant,merchant,0.8167,pending,2025-12-13 19:42:57,
INT00241,ORD046756,M026,merchant_confirmation,merchant,merchant,0.8480,rto,2025-11-05 02:19:22,2025-11-07 13:19:22
INT00242,ORD046609,M053,masked_calling,delhivery,system,0.4885,pending,2025-12-18 09:27:14,
INT00243,ORD007566,M042,verification,delhivery,system,0.8554,successful_delivery,2026-02-21 14:53:44,2026-02-23 22:53:44
INT00244,ORD040676,M054,cod_to_prepaid,merchant,system,0.9926,rto,2026-01-27 14:25:50,2026-01-27 15:25:50
INT00245,ORD006846,M101,merchant_confirmation,merchant,system,0.8065,rto,2025-12-27 00:52:25,2025-12-29 05:52:25
INT00246,ORD036221,M112,verification,delhivery,system,0.9748,rto,2026-03-15 04:39:41,2026-03-15 10:39:41
INT00247,ORD047911,M093,verification,delhivery,system,0.7895,successful_delivery,2025-10-16 20:44:57,2025-10-19 13:44:57
INT00248,ORD031899,M028,merchant_confirmation,merchant,system,0.6073,pending,2025-12-05 07:04:00,
INT00249,ORD019895,M035,express_upgrade,delhivery,system,0.4491,successful_delivery,2026-02-11 00:16:02,2026-02-11 22:16:02
INT00250,ORD022103,M025,address_enrichment_outreach,delhivery,system,0.4053,successful_delivery,2025-11-05 05:38:45,2025-11-06 03:38:45
INT00251,ORD011779,M070,verification,delhivery,system,0.9984,successful_delivery,2026-01-15 18:58:01,2026-01-17 21:58:01
INT00252,ORD027943,M118,cod_to_prepaid_outreach,delhivery,system,0.5984,rto,2025-11-21 01:58:30,2025-11-22 19:58:30
INT00253,ORD031370,M002,cod_to_prepaid,merchant,system,0.6507,successful_delivery,2025-10-06 20:23:41,2025-10-07 05:23:41
INT00254,ORD004224,M070,verification,delhivery,system,0.8772,successful_delivery,2025-12-12 17:09:54,2025-12-14 07:09:54
INT00255,ORD045959,M088,merchant_confirmation,merchant,system,0.7679,rto,2026-02-24 06:30:17,2026-02-27 06:30:17
INT00256,ORD040923,M026,masked_calling,delhivery,system,0.6764,successful_delivery,2026-02-21 00:35:27,2026-02-21 19:35:27
INT00257,ORD039217,M008,verification,delhivery,system,0.8543,successful_delivery,2025-12-12 08:28:45,2025-12-12 13:28:45
INT00258,ORD001796,M106,verification,delhivery,system,0.7596,pending,2025-12-28 18:28:42,
INT00259,ORD027876,M038,masked_calling,delhivery,system,0.9044,successful_delivery,2025-12-20 21:38:46,2025-12-22 16:38:46
INT00260,ORD047117,M013,verification,delhivery,system,0.5501,successful_delivery,2026-01-25 21:51:38,2026-01-27 21:51:38
INT00261,ORD036841,M098,cod_to_prepaid,merchant,merchant,0.5126,rto,2026-02-11 18:51:53,2026-02-14 18:51:53
INT00262,ORD016442,M096,merchant_confirmation,merchant,system,0.7003,rto,2025-10-09 18:46:10,2025-10-10 01:46:10
INT00263,ORD013734,M040,express_upgrade,delhivery,system,0.8954,rto,2025-10-24 03:39:15,2025-10-25 19:39:15
INT00264,ORD026705,M065,merchant_confirmation,merchant,system,0.6417,successful_delivery,2025-11-11 08:21:36,2025-11-11 15:21:36
INT00265,ORD013490,M111,premium_courier,delhivery,system,0.9103,pending,2025-10-03 19:14:30,
INT00266,ORD028583,M062,verification,delhivery,system,0.7076,rto,2025-11-26 18:46:01,2025-11-29 11:46:01
INT00267,ORD024866,M030,merchant_confirmation,merchant,merchant,0.6504,pending,2026-02-13 22:20:08,
INT00268,ORD016176,M120,verification,delhivery,system,0.6227,successful_delivery,2026-03-28 11:20:16,2026-03-29 02:20:16
INT00269,ORD046371,M068,verification,delhivery,system,0.6348,successful_delivery,2026-02-20 11:17:49,2026-02-23 08:17:49
INT00270,ORD005187,M011,merchant_confirmation,merchant,system,0.8556,successful_delivery,2026-01-18 15:14:09,2026-01-20 10:14:09
INT00271,ORD025536,M081,verification,delhivery,system,0.9021,successful_delivery,2025-12-30 17:02:55,2026-01-02 03:02:55
INT00272,ORD012677,M099,verification,delhivery,system,0.8639,successful_delivery,2026-01-13 22:34:45,2026-01-16 19:34:45
INT00273,ORD003344,M014,premium_courier,delhivery,system,0.7308,pending,2025-11-28 22:56:33,
INT00274,ORD006089,M087,premium_courier,delhivery,system,0.9061,successful_delivery,2025-10-27 07:52:00,2025-10-27 12:52:00
INT00275,ORD030303,M007,merchant_confirmation,merchant,merchant,0.7505,successful_delivery,2026-02-20 21:12:36,2026-02-22 18:12:36
INT00276,ORD030537,M026,cod_to_prepaid,merchant,system,0.6137,successful_delivery,2026-03-10 09:14:07,2026-03-11 01:14:07
INT00277,ORD043409,M094,cod_to_prepaid_outreach,delhivery,system,0.5177,pending,2025-11-25 00:27:29,
INT00278,ORD042280,M075,verification,delhivery,system,0.7552,pending,2025-10-27 13:16:39,
INT00279,ORD032727,M019,verification,delhivery,system,0.7480,pending,2025-12-28 08:50:37,
INT00280,ORD047618,M093,cod_to_prepaid,merchant,system,0.4056,successful_delivery,2026-02-09 12:17:00,2026-02-11 20:17:00
INT00281,ORD003593,M058,merchant_confirmation,merchant,system,0.9173,pending,2025-12-26 13:09:58,
INT00282,ORD024192,M099,premium_courier,delhivery,system,0.7719,successful_delivery,2026-01-28 12:32:36,2026-01-30 05:32:36
INT00283,ORD003134,M079,cod_to_prepaid_outreach,delhivery,system,0.5838,rto,2026-02-18 21:40:15,2026-02-20 08:40:15
INT00284,ORD015909,M027,verification,delhivery,system,0.9156,successful_delivery,2025-11-27 22:02:49,2025-11-29 18:02:49
INT00285,ORD028734,M074,verification,delhivery,system,0.8151,successful_delivery,2026-01-20 01:06:06,2026-01-20 22:06:06
INT00286,ORD035421,M062,masked_calling,delhivery,system,0.6232,successful_delivery,2026-03-03 13:06:15,2026-03-04 08:06:15
INT00287,ORD014571,M117,verification,delhivery,system,1.0000,successful_delivery,2026-01-27 11:47:05,2026-01-28 20:47:05
INT00288,ORD031739,M016,verification,delhivery,system,0.6002,pending,2025-12-14 10:06:25,
INT00289,ORD001472,M109,merchant_confirmation,merchant,merchant,0.7071,successful_delivery,2025-10-17 08:03:16,2025-10-20 02:03:16
INT00290,ORD024722,M021,merchant_confirmation,merchant,system,0.8672,successful_delivery,2025-12-13 23:49:01,2025-12-14 14:49:01
INT00291,ORD005715,M002,merchant_confirmation,merchant,merchant,0.8267,rto,2026-02-23 14:04:01,2026-02-24 14:04:01
INT00292,ORD022777,M050,cod_to_prepaid,merchant,merchant,0.7037,rto,2025-11-22 15:12:17,2025-11-25 15:12:17
INT00293,ORD046777,M056,verification,delhivery,system,0.7070,successful_delivery,2025-12-26 11:47:25,2025-12-27 17:47:25
INT00294,ORD017829,M078,merchant_confirmation,merchant,merchant,0.7695,pending,2025-11-29 18:18:42,
INT00295,ORD033230,M118,cod_to_prepaid,merchant,merchant,0.6938,successful_delivery,2025-12-27 12:24:38,2025-12-27 23:24:38
INT00296,ORD013955,M064,cod_to_prepaid,merchant,merchant,0.7136,pending,2026-03-12 09:32:20,
INT00297,ORD022132,M091,merchant_confirmation,merchant,system,0.3749,successful_delivery,2025-11-13 23:13:38,2025-11-14 16:13:38
INT00298,ORD013426,M005,merchant_confirmation,merchant,merchant,0.8227,successful_delivery,2025-12-01 17:30:15,2025-12-03 14:30:15
INT00299,ORD029228,M018,premium_courier,delhivery,system,0.9495,rto,2026-01-17 09:10:24,2026-01-18 12:10:24
INT00300,ORD018872,M026,premium_courier,delhivery,system,0.8182,rto,2025-12-30 22:21:01,2026-01-01 11:21:01
INT00301,ORD000695,M038,masked_calling,delhivery,system,0.7241,successful_delivery,2026-03-06 08:46:44,2026-03-07 02:46:44
INT00302,ORD008927,M053,premium_courier,delhivery,system,0.3615,rto,2026-03-12 14:33:33,2026-03-13 09:33:33
INT00303,ORD048060,M104,merchant_confirmation,merchant,system,0.7707,rto,2025-12-20 19:09:23,2025-12-23 09:09:23
INT00304,ORD001601,M015,premium_courier,delhivery,system,0.6639,pending,2026-02-19 19:34:03,
INT00305,ORD042997,M078,premium_courier,delhivery,system,0.8286,pending,2025-10-18 07:15:08,
INT00306,ORD025216,M032,verification,delhivery,system,1.0000,successful_delivery,2025-10-15 11:35:10,2025-10-15 23:35:10
INT00307,ORD027063,M091,masked_calling,delhivery,system,0.7188,rto,2025-10-14 08:45:57,2025-10-14 09:45:57
INT00308,ORD041599,M105,merchant_confirmation,merchant,merchant,0.9550,rto,2025-10-19 20:01:19,2025-10-21 14:01:19
INT00309,ORD005143,M033,premium_courier,delhivery,system,0.7443,successful_delivery,2025-10-25 17:43:17,2025-10-28 14:43:17
INT00310,ORD036415,M097,merchant_confirmation,merchant,system,0.4013,pending,2025-11-28 05:32:08,
INT00311,ORD039595,M042,merchant_confirmation,merchant,merchant,0.7996,rto,2026-03-11 08:48:36,2026-03-11 12:48:36
INT00312,ORD024755,M010,cod_to_prepaid,merchant,merchant,0.5442,pending,2026-01-17 04:47:23,
INT00313,ORD045817,M026,cod_to_prepaid_outreach,delhivery,system,0.6442,successful_delivery,2026-01-30 10:21:59,2026-01-31 16:21:59
INT00314,ORD031919,M029,merchant_confirmation,merchant,system,0.9753,successful_delivery,2025-11-24 10:54:31,2025-11-27 05:54:31
INT00315,ORD048039,M075,verification,delhivery,system,0.6690,rto,2026-01-01 19:24:03,2026-01-03 14:24:03
INT00316,ORD011871,M069,verification,delhivery,system,0.6698,successful_delivery,2026-02-07 12:21:07,2026-02-08 23:21:07
INT00317,ORD042824,M109,express_upgrade,delhivery,system,0.8687,successful_delivery,2025-11-08 19:20:40,2025-11-11 12:20:40
INT00318,ORD004020,M025,merchant_confirmation,merchant,merchant,0.7315,pending,2026-01-22 00:03:56,
INT00319,ORD046154,M078,premium_courier,delhivery,system,0.7955,pending,2026-01-03 11:49:07,
INT00320,ORD038791,M076,verification,delhivery,system,0.8397,successful_delivery,2025-11-20 18:26:26,2025-11-23 11:26:26
INT00321,ORD028611,M009,auto_cancel,delhivery,system,0.5875,rto,2025-12-14 20:03:45,2025-12-16 05:03:45
INT00322,ORD000567,M085,verification,delhivery,system,0.4866,successful_delivery,2026-01-16 11:15:23,2026-01-16 20:15:23
INT00323,ORD042742,M080,cod_to_prepaid,merchant,merchant,0.7256,rto,2025-12-09 13:42:46,2025-12-10 22:42:46
INT00324,ORD028069,M079,merchant_confirmation,merchant,system,0.8448,successful_delivery,2025-12-30 11:08:37,2026-01-01 07:08:37
INT00325,ORD041622,M073,merchant_confirmation,merchant,system,0.9359,successful_delivery,2026-01-01 18:28:07,2026-01-04 09:28:07
INT00326,ORD001462,M057,cod_to_prepaid_outreach,delhivery,system,0.7161,successful_delivery,2025-12-13 11:58:02,2025-12-13 22:58:02
INT00327,ORD031794,M119,verification,delhivery,system,0.8107,successful_delivery,2025-12-21 00:24:48,2025-12-23 13:24:48
INT00328,ORD028837,M108,merchant_confirmation,merchant,system,0.9352,successful_delivery,2025-10-22 23:04:14,2025-10-24 09:04:14
INT00329,ORD032307,M105,verification,delhivery,system,0.7137,pending,2026-02-06 07:29:48,
INT00330,ORD020090,M106,masked_calling,delhivery,system,0.6843,rto,2025-11-10 16:28:12,2025-11-12 21:28:12
INT00331,ORD034454,M086,cod_to_prepaid,merchant,merchant,0.5807,successful_delivery,2026-03-11 14:35:37,2026-03-14 05:35:37
INT00332,ORD048009,M043,verification,delhivery,system,0.6182,successful_delivery,2026-03-27 10:42:42,2026-03-29 09:42:42
INT00333,ORD005418,M077,address_enrichment_outreach,delhivery,system,0.8330,rto,2025-10-19 22:27:15,2025-10-22 21:27:15
INT00334,ORD013818,M005,verification,delhivery,system,0.5823,successful_delivery,2025-10-12 10:57:00,2025-10-12 14:57:00
INT00335,ORD005971,M043,verification,delhivery,system,0.6534,pending,2026-01-11 23:57:28,
INT00336,ORD001950,M111,masked_calling,delhivery,system,0.8841,successful_delivery,2025-10-29 21:29:23,2025-10-30 08:29:23
INT00337,ORD007013,M055,premium_courier,delhivery,system,0.5754,rto,2025-10-20 18:35:17,2025-10-21 06:35:17
INT00338,ORD012274,M067,cod_to_prepaid,merchant,system,0.7394,rto,2026-03-05 18:48:02,2026-03-05 19:48:02
INT00339,ORD011564,M051,verification,delhivery,system,0.6786,successful_delivery,2025-12-20 15:30:05,2025-12-20 21:30:05
INT00340,ORD000174,M015,cod_to_prepaid_outreach,delhivery,system,0.7036,pending,2025-12-12 17:29:23,
INT00341,ORD003694,M117,merchant_confirmation,merchant,system,0.7478,successful_delivery,2026-03-19 14:23:31,2026-03-19 23:23:31
INT00342,ORD010424,M108,merchant_confirmation,merchant,system,0.6408,successful_delivery,2025-12-01 17:10:07,2025-12-02 09:10:07
INT00343,ORD026408,M113,premium_courier,delhivery,system,0.7012,rto,2025-11-08 23:36:19,2025-11-11 06:36:19
INT00344,ORD040426,M075,verification,delhivery,system,0.9210,successful_delivery,2025-12-31 15:26:00,2026-01-01 13:26:00
INT00345,ORD029381,M081,premium_courier,delhivery,system,0.6910,pending,2025-11-26 16:34:58,
INT00346,ORD016449,M012,merchant_confirmation,merchant,merchant,0.8604,rto,2026-03-23 04:29:41,2026-03-24 23:29:41
INT00347,ORD017460,M075,masked_calling,delhivery,system,0.7046,successful_delivery,2025-11-19 00:33:30,2025-11-19 09:33:30
INT00348,ORD038911,M010,cod_to_prepaid_outreach,delhivery,system,0.7675,rto,2025-11-30 22:25:51,2025-12-01 00:25:51
INT00349,ORD007235,M098,premium_courier,delhivery,system,0.4925,successful_delivery,2025-10-03 19:31:42,2025-10-06 03:31:42
INT00350,ORD036926,M099,premium_courier,delhivery,system,0.9582,pending,2025-12-27 07:30:39,
INT00351,ORD013826,M063,cod_to_prepaid,merchant,system,0.9540,rto,2026-03-02 00:49:30,2026-03-04 09:49:30
INT00352,ORD034497,M051,auto_cancel,delhivery,system,0.8478,rto,2025-12-17 13:06:18,2025-12-19 17:06:18
INT00353,ORD017970,M090,merchant_confirmation,merchant,system,0.8794,rto,2025-12-31 14:44:24,2025-12-31 23:44:24
INT00354,ORD033876,M021,verification,delhivery,system,0.9029,rto,2025-11-27 12:10:27,2025-11-27 16:10:27
INT00355,ORD007540,M020,merchant_confirmation,merchant,system,0.8450,pending,2026-03-06 12:23:17,
INT00356,ORD044208,M033,express_upgrade,delhivery,system,0.8057,successful_delivery,2025-11-25 13:49:46,2025-11-28 06:49:46
INT00357,ORD038184,M010,express_upgrade,delhivery,system,0.7364,rto,2025-12-08 12:32:13,2025-12-10 18:32:13
INT00358,ORD045322,M028,verification,delhivery,system,0.3382,successful_delivery,2025-10-04 12:15:20,2025-10-07 12:15:20
INT00359,ORD003430,M049,address_enrichment_outreach,delhivery,system,0.8393,successful_delivery,2025-10-30 07:05:59,2025-10-31 17:05:59
INT00360,ORD027738,M093,merchant_confirmation,merchant,merchant,0.6518,pending,2025-12-29 11:08:51,
INT00361,ORD033410,M116,merchant_confirmation,merchant,merchant,0.6700,successful_delivery,2025-11-07 16:25:55,2025-11-09 15:25:55
INT00362,ORD042305,M041,cod_to_prepaid,merchant,merchant,0.6489,rto,2026-02-24 21:44:55,2026-02-26 14:44:55
INT00363,ORD015890,M071,address_enrichment_outreach,delhivery,system,0.9892,rto,2026-01-02 00:47:30,2026-01-03 00:47:30
INT00364,ORD026098,M069,verification,delhivery,system,0.8421,successful_delivery,2026-03-03 17:29:00,2026-03-05 04:29:00
INT00365,ORD010985,M059,merchant_confirmation,merchant,merchant,0.6351,rto,2025-11-27 03:02:14,2025-11-29 18:02:14
INT00366,ORD008391,M037,cod_to_prepaid,merchant,system,0.7568,rto,2026-01-24 12:22:10,2026-01-25 13:22:10
INT00367,ORD024648,M118,address_enrichment_outreach,delhivery,system,0.5044,successful_delivery,2026-02-22 07:40:18,2026-02-23 04:40:18
INT00368,ORD001802,M056,merchant_confirmation,merchant,merchant,0.9044,rto,2025-12-23 20:31:55,2025-12-24 17:31:55
INT00369,ORD028914,M007,merchant_confirmation,merchant,system,0.8226,successful_delivery,2026-01-03 00:51:18,2026-01-03 15:51:18
INT00370,ORD034845,M004,premium_courier,delhivery,system,0.6591,successful_delivery,2025-11-09 00:35:24,2025-11-10 14:35:24
INT00371,ORD004548,M091,cod_to_prepaid,merchant,merchant,0.8363,pending,2025-11-17 14:11:52,
INT00372,ORD015675,M009,cod_to_prepaid,merchant,merchant,0.8610,successful_delivery,2026-01-28 18:02:53,2026-01-30 07:02:53
INT00373,ORD013982,M105,verification,delhivery,system,0.6166,pending,2025-11-25 11:51:57,
INT00374,ORD041595,M037,verification,delhivery,system,0.7220,rto,2026-01-18 11:06:18,2026-01-20 15:06:18
INT00375,ORD029111,M093,verification,delhivery,system,0.7056,rto,2026-01-02 14:17:24,2026-01-02 15:17:24
INT00376,ORD008207,M097,premium_courier,delhivery,system,0.6701,successful_delivery,2025-10-03 13:01:52,2025-10-04 14:01:52
INT00377,ORD003145,M018,verification,delhivery,system,0.5285,successful_delivery,2025-12-10 07:32:26,2025-12-10 18:32:26
INT00378,ORD025309,M050,cod_to_prepaid,merchant,merchant,0.6065,pending,2025-12-15 14:46:48,
INT00379,ORD036191,M089,verification,delhivery,system,0.5608,pending,2025-12-26 22:37:10,
INT00380,ORD017381,M095,merchant_confirmation,merchant,system,0.8523,rto,2026-01-12 19:20:30,2026-01-13 10:20:30
INT00381,ORD037842,M117,merchant_confirmation,merchant,merchant,0.7728,successful_delivery,2025-11-24 16:29:38,2025-11-27 04:29:38
INT00382,ORD015102,M044,cod_to_prepaid,merchant,merchant,0.6570,successful_delivery,2025-10-02 19:06:18,2025-10-03 16:06:18
INT00383,ORD049864,M115,cod_to_prepaid,merchant,system,0.5631,successful_delivery,2026-03-10 16:51:36,2026-03-13 16:51:36
INT00384,ORD046075,M020,express_upgrade,delhivery,system,0.4079,pending,2025-11-09 10:12:48,
INT00385,ORD017063,M016,cod_to_prepaid,merchant,system,0.7948,successful_delivery,2026-01-25 10:41:40,2026-01-26 10:41:40
INT00386,ORD034396,M079,verification,delhivery,system,0.7166,rto,2025-10-15 19:46:12,2025-10-16 19:46:12
INT00387,ORD035602,M035,merchant_confirmation,merchant,merchant,0.7271,successful_delivery,2025-10-01 05:51:36,2025-10-03 14:51:36
INT00388,ORD049229,M086,verification,delhivery,system,0.4492,successful_delivery,2025-10-03 18:45:27,2025-10-05 13:45:27
INT00389,ORD049701,M043,verification,delhivery,system,0.9971,rto,2026-01-15 10:00:01,2026-01-18 03:00:01
